house,year,name_jp,district,districttype,party_jp,party_id,party_en,result,experience,experience_lab,female,gender_lab,age,age_group,borninku,home_lab,educ_type,educ_lab,dynastic,dynastic_lab,busi_emp,busi_exec,celeb,bcrat,localbcrat,pref_assy,pref_gov,sec,magnitude,city_assy,anylocal_assy,mayor,totcruns,totcwins,kucode,region,prcode,inc,camp,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,byear,bplace,bplace_id,background_jp,background_eng,busi,priorwins,incumbent2,incdummy2,hc,bcrat_id,news,union,agri,celeb_id,qual,educ,law,med,relig,police,pubcorp,mili,juku,kobo,dynasty,family,pre_local,pre_cand,pre_mp,seshu,junior,cablegacy,pre_fam,cabappt,cabexp,junappt,junexp,pm,pid,party_en_orig,borninken
HR,2014,江口学,Fukuoka 7,SMD,共産党,5,JCP,0,0,No experience,0,Male,40,40-49,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,4007,Kyushu,0,0,5,40003,135799,302683,0.294575071,2,2,,,,,,,,,,373567,173678,199889,47069,105621,133372,0.357023,1974,柳川市,4007,党７区国政対策委員長・地区常任委員［歴］会社員▽党地区委員▽吉備国際大,"party position , business employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12291,JCP,1
HR,2014,麻生太郎,Fukuoka 8,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,74,Over_70,1,Born inside district,2,Private university,3,Cabinet minister,0,1,1,0,0,0,0,0,1,0,0,0,13,12,4008,Kyushu,0,1,1,126684,177631,361498,0.713186324,1,2,,,,,,,,,,442280,206719,235561,55299,119259,171289,0.3872863,1940,福岡県飯塚市,4008,副総理・財務相［歴］党政調会長▽総務相▽外相▽党幹事長▽首相▽学習院大,"business (executive), Olympic athlete",1,3,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,麻生,0,1,1,0,1,1,"麻生太賀吉 (father), 鈴木善幸 (father-in-law), 吉田茂 (grandfather), 麻生太吉 (great great grandfather), 鈴木俊一 (brother-in-law), 武見敬三 (brother's in-law, HC)",1,1,0,1,0,18843,LDP,1
HR,2014,河野祥子,Fukuoka 8,SMD,共産党,5,JCP,0,0,No experience,1,Female,34,Under_40,0,Born outside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4008,Kyushu,0,0,5,50947,177631,361498,0.286813676,2,2,,,,,,,,,,442280,206719,235561,55299,119259,171289,0.3872863,1980,福岡県,40,党８区若者雇用福祉対策責任者▽ふくし生協直方事業所職員▽九大院,"interest group, party position",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19542,JCP,1
HR,2014,三原朝彦,Fukuoka 9,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,67,60-69,0,Born outside district,1,Local public university,3,Cabinet minister,0,0,0,0,0,0,0,1,1,0,0,0,10,7,4009,Kyushu,110000,1,1,87892,186206,387163,0.472014865,1,3,2001264,5830358,11816652,0.343248905,21,8,1,38,0,475648,224026,251622,62225,121866,427833,0.899474,1947,福岡県遠賀郡遠賀町,4008,党副幹事長・災害対策特別委員長［歴］外務委員長▽党国際局長▽一橋大,MP sec,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,三原,0,1,1,1,1,1,三原朝雄 (father),0,0,0,1,0,13202,LDP,1
HR,2014,真島省三,Fukuoka 9,SMD,共産党,5,JCP,2,0,No experience,0,Male,51,50-59,0,Born outside district,0,High school,0,None,0,0,0,0,0,1,0,0,1,0,1,0,3,1,4009,Kyushu,110000,0,5,26443,186206,387163,0.142009387,3,3,532454,5830358,11816652,0.091324409,21,2,3,5,2,475648,224026,251622,62225,121866,427833,0.899474,1963,長崎県,42,党県書記長［歴］党地区委員長▽県議▽党県副委員長▽九州工大中退,"prefectural assembly, party youth org.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14863,JCP,0
HR,2014,緒方林太郎,Fukuoka 9,SMD,民主党,16,DPJ,2,1,"Formerly in office, 1 term",0,Male,41,40-49,1,Born inside district,0,High school,0,None,0,0,0,1,0,0,0,1,1,0,0,0,3,2,4009,Kyushu,110000,0,4,71871,186206,387163,0.385975747,2,3,944093,5830358,11816652,0.161927106,21,3,2,16,3,475648,224026,251622,62225,121866,427833,0.899474,1973,福岡県北九州市八幡西区,4009,［元］外務省課長補佐▽党県副代表［歴］財務金融委理事▽東大中退,"bureaucrat, MP secretary",0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13952,DPJ,1
HR,2014,亀岡偉民,Fukushima 1,SMD,自民党,1,LDP,1,4,"Currently in office, 2 terms",0,Male,59,50-59,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,1,1,0,0,0,8,3,701,Tohoku,20000,1,1,102929,217307,413597,0.473657084,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,520253,251095,269158,69349,131534,239445,0.4602472,1955,栃木県,9,［元］復興政務官▽党農林部会長代理［歴］早大野球部助監督▽早大,MP sec,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,亀岡,0,1,1,1,1,1,"亀岡高夫 (uncle, adoptive father), 渡辺良夫 (grandfather-in-law)",0,0,0,1,0,11330,LDP,0
HR,2014,渡部保子,Fukushima 1,SMD,共産党,5,JCP,0,0,No experience,1,Female,72,Over_70,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,701,Tohoku,0,0,5,16748,217307,413597,0.077070688,3,3,,,,,,,,,,520253,251095,269158,69349,131534,239445,0.4602472,1942,福島県福島市,701,党地区役員［歴］中学校教諭▽新日本婦人の会福島支部長▽福島大,education,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19723,JCP,1
HR,2014,金子恵美2,Fukushima 1,SMD,民主党,16,DPJ,2,0,No experience,1,Female,49,40-49,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,0,0,0,1,1,1,0,1,1,701,Tohoku,20000,0,4,97630,217307,413597,0.449272228,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,1,520253,251095,269158,69349,131534,239445,0.4602472,1965,福島県伊達市保原町,701,［元］参院議員▽専門学校講師［歴］保原町議▽伊達市議▽復興政務官▽福島大院,"HC, municipal assembly, education",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,金子3,0,1,1,0,1,0,金子徳之介 （father）,0,0,0,1,0,19790,DPJ,1
HR,2014,根本匠,Fukushima 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,63,60-69,1,Born inside district,3,University of Tokyo,2,National-level elected politician,0,0,0,1,0,0,0,1,1,0,0,0,8,7,702,Tohoku,20000,1,1,91686,165991,344368,0.552355248,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,438646,214947,223699,62288,93016,255511,0.5824993,1951,福島県郡山市,702,［元］復興相▽党金融調査会長［歴］建設省政策企画官▽首相補佐官▽東大,"bureaucrat, MP secretary",0,3,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,助川,0,1,1,0,1,0,"助川良平 (grandmother's cousin), 助川啓四郎 (grandmother's uncle), 根本祐太郎 (great grandfather, HP)",0,1,0,1,0,12703,LDP,1
HR,2014,平善彦,Fukushima 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,62,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,702,Tohoku,0,0,5,15947,165991,344368,0.096071474,3,3,,,,,,,,,,438646,214947,223699,62288,93016,255511,0.5824993,1952,福島県本宮市,702,党地区副委員長・県委員［歴］自動車部品会社員▽本宮高白沢分校中退,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18515,JCP,1
HR,2014,岡部光規,Fukushima 2,SMD,民主党,16,DPJ,0,0,No experience,0,Male,46,40-49,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,702,Tohoku,20000,0,4,58358,165991,344368,0.351573278,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,9,438646,214947,223699,62288,93016,255511,0.5824993,1968,福島県石川郡浅川町,703,医師［歴］日本学術振興会海外特別研究員▽山形大学、東北大院,doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19536,DPJ,1
HR,2014,上杉謙太郎,Fukushima 3,SMD,自民党,1,LDP,0,0,No experience,0,Male,39,Under_40,0,Born outside district,2,Private university,0,None,0,1,0,0,0,0,0,1,1,0,0,0,2,0,703,Tohoku,20000,0,1,49174,157460,289354,0.312295186,2,3,1265372,3841899,7558365,0.329361079,14,5,1,28,6,363150,178141,185009,50577,88961,50644,0.1394575,1975,神奈川県,14,［元］参院議員秘書▽ＩＴ会社役員［歴］会社員▽早大,"MP secretary, business executive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14581,LDP,0
HR,2014,横田洋子,Fukushima 3,SMD,共産党,5,JCP,0,0,No experience,1,Female,56,50-59,1,Born inside district,2,Private university,0,None,0,1,0,0,0,0,0,0,1,0,0,0,1,0,703,Tohoku,0,0,5,13824,157460,289354,0.087793725,3,3,,,,,,,,,,363150,178141,185009,50577,88961,50644,0.1394575,1958,福島県須賀川市,703,喫茶店長▽党３区役員・県地区委員［歴］全労働本省支部事務員▽中大,"labor union, coffee shop owner",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19533,JCP,1
HR,2014,玄葉光一郎,Fukushima 3,SMD,民主党,16,DPJ,1,6,"Currently in office, 3+ terms",0,Male,50,50-59,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,1,0,0,1,0,1,0,8,8,703,Tohoku,20000,1,4,94462,157460,289354,0.599911089,1,3,863539,3841899,7558365,0.224768793,14,4,1,19,0,363150,178141,185009,50577,88961,50644,0.1394575,1964,福島県田村郡船引町（現：田村市）,703,［元］外相▽党東日本大震災復旧復興推進本部長［歴］党政調会長▽上智大,"Matsushita, prefectural assembly",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,佐藤2,1,1,1,0,1,0,"佐藤栄佐久 (father-in-law, HC)",0,1,0,0,0,12076,DPJ,1
HR,2014,菅家一郎,Fukushima 4,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",0,Male,59,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,0,1,1,1,1,2,2,704,Tohoku,20000,1,1,56440,132848,233320,0.424846441,2,4,1265372,3841899,7558365,0.329361079,14,5,1,28,1,291944,138973,152971,37123,87479,100335,0.3436789,1955,福島県会津若松市,704,［元］県議▽党４区支部長［歴］会津若松市議▽会津若松市長▽早大,"mayor, local assembly",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15034,LDP,1
HR,2014,小川右善,Fukushima 4,SMD,社会民主党,2,SDP,0,0,No experience,0,Male,65,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,1,1,0,2,0,704,Tohoku,20000,0,2,10139,132848,233320,0.076320306,3,4,131857,3841899,7558365,0.034320788,14,0,1,5,999,291944,138973,152971,37123,87479,100335,0.3436789,1949,会津若松市,704,党県代表▽農業［歴］会社員▽会津若松市副議長▽東京・国学院久我山高,"municipal assembly, agriculture",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14081,SDP,1
HR,2014,田中和加子,Fukushima 4,SMD,共産党,5,JCP,0,0,No experience,1,Female,58,50-59,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,704,Tohoku,0,0,5,9413,132848,233320,0.070855414,4,4,,,,,,,,,,291944,138973,152971,37123,87479,100335,0.3436789,1956,埼玉県さいたま市,1101,党地区副委員長・県委員［歴］神奈川・厚木民商事務局員▽桜美林大,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19719,JCP,0
HR,2014,小熊慎司,Fukushima 4,SMD,維新の党,35,JIP,1,2,"Currently in office, 1 term",0,Male,46,40-49,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,1,1,0,3,2,704,Tohoku,20000,2,1,56856,132848,233320,0.427977839,1,4,499437,3841899,7558365,0.129997431,14,2,1,5,0,291944,138973,152971,37123,87479,100335,0.3436789,1968,福島県喜多方市,704,［元］参院議員▽党国会議員団広報委員長［歴］衆院議員秘書▽県議▽専大,"UH, loc pol, MP sec",0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14000,JRP,1
HR,2014,吉野正芳,Fukushima 5,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,66,60-69,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,0,1,0,1,0,6,6,705,Tohoku,20000,3,1,71102,152670,328896,0.465723456,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,415071,201526,213545,56732,103461,164757,0.3969369,1948,福島県いわき市,705,［元］副環境相▽党農林部会林政小委員長［歴］県議▽文科政務官▽早大,"prefectural assembly, family business employee",0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,1,0,11496,LDP,1
HR,2014,吉田英策,Fukushima 5,SMD,共産党,5,JCP,0,0,No experience,0,Male,55,50-59,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,5,0,705,Tohoku,0,0,5,21527,152670,328896,0.141003472,3,3,,,,,,,,,,415071,201526,213545,56732,103461,164757,0.3969369,1958,福島県いわき市,705,党地区副委員長・県委員［歴］会社員▽東北工大,construction company employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11423,JCP,1
HR,2014,吉田泉,Fukushima 5,SMD,民主党,16,DPJ,0,6,"Currently in office, 3+ terms",0,Male,65,60-69,1,Born inside district,3,University of Tokyo,0,None,1,1,0,0,0,0,0,0,1,1,1,0,6,4,705,Tohoku,20000,2,4,60041,152670,328896,0.393273073,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,5,415071,201526,213545,56732,103461,164757,0.3969369,1949,福島県いわき市,710,［元］副復興相▽党県代表［歴］茶販売会社社長▽財務政務官▽東大,"municipal assembly, business employee",1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,11459,DPJ,1
HR,2014,野田聖子,Gifu 1,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",1,Female,54,50-59,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,1,0,0,1,0,1,0,9,8,2101,Tokai,70000,1,1,82434,143483,322667,0.574521023,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,399745,190011,209734,53573,95560,291254,0.7285995,1960,福岡県北九州市,4009,［元］党総務会長［歴］県議▽消費者行政担当相▽党少子化対策ＰＴ座長▽上智大,"prefectural assembly, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,野田1,0,1,1,0,1,1,野田卯一 (grandfather),0,1,0,1,0,19098,LDP,0
HR,2014,大須賀志津香,Gifu 1,SMD,共産党,5,JCP,0,0,No experience,1,Female,55,50-59,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2101,Tokai,0,0,5,22647,143483,322667,0.157837514,3,3,,,,,,,,,,399745,190011,209734,53573,95560,291254,0.7285995,1959,奈良県,29,［元］県議▽党県委員［歴］看護師▽岐阜市議▽岐阜大付属看護学校,"nurse, prefectural assembly, municipal assembly",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19692,JCP,0
HR,2014,吉田里江,Gifu 1,SMD,民主党,16,DPJ,0,0,No experience,1,Female,49,40-49,0,Born outside district,1,Local public university,0,None,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2101,Tokai,70000,0,4,38402,143483,322667,0.267641463,2,3,1491764,6449446,12122808,0.231301107,21,5,2,29,17,399745,190011,209734,53573,95560,291254,0.7285995,1965,愛知県,23,人材育成会社社長［歴］ＮＰＯ法人代表▽衆院議員秘書▽筑波大学、英ウェールズ大院,"MP secretary, company president, NPO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19557,DPJ,0
HR,2014,棚橋泰文,Gifu 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,51,50-59,1,Born inside district,3,University of Tokyo,3,Cabinet minister,0,0,0,1,0,0,0,0,1,0,0,0,8,7,2102,Tokai,70000,1,1,108234,143326,306405,0.755159566,1,2,2147672,6449446,12122808,0.333001005,21,8,1,38,0,385021,187386,197635,54189,89958,123541,0.3208682,1963,岐阜県大垣市,2102,党幹事長代理▽弁護士［歴］通産省職員▽科学技術担当相▽東大,"bureaucrat, lawyer",0,3,1,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,松野2,0,1,1,1,1,1,"松野幸泰 (grandfather), 松野幸昭 (uncle, unelected)",0,1,0,0,0,16407,LDP,1
HR,2014,森桜房義,Gifu 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,58,50-59,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2102,Tokai,0,0,5,35092,143326,306405,0.244840434,2,2,,,,,,,,,,385021,187386,197635,54189,89958,123541,0.3208682,1956,岐阜県,21,党県委員・地区委員長［歴］紡績会社員▽病院職員▽党職員▽大垣工高,"company employee, party employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14758,JCP,1
HR,2014,武藤容治,Gifu 3,SMD,自民党,1,LDP,1,4,"Currently in office, 2 terms",0,Male,59,50-59,0,Born outside district,2,Private university,3,Cabinet minister,0,1,0,0,0,0,0,1,1,0,0,0,4,3,2103,Tokai,70000,1,1,107872,205222,416673,0.525635653,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,521873,254484,267389,76934,112350,196838,0.3771761,1955,岐阜県岐阜市福住町,2101,総務政務官［歴］通産相秘書▽安全保障委理事▽党厚生労働副部会長▽慶大,"MP secretary, business president",1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,武藤,0,1,1,1,1,1,"武藤嘉文 (father), 武藤嘉一 (grandfather), 武藤嘉門 (great grandfather)",0,0,1,1,0,18356,LDP,1
HR,2014,服部頼義,Gifu 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,56,50-59,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2103,Tokai,0,0,5,20276,205222,416673,0.098800324,3,3,,,,,,,,,,521873,254484,267389,76934,112350,196838,0.3771761,1958,岐阜市,2103,党地区委員長・県委員［歴］航空自衛隊員▽会社員▽党職員▽名城大,"party position, military",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18385,JCP,1
HR,2014,園田康博,Gifu 3,SMD,民主党,16,DPJ,0,5,"Formerly in office, 3+ terms",0,Male,47,40-49,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,6,3,2103,Tokai,70000,0,4,77074,205222,416673,0.375564023,2,3,1491764,6449446,12122808,0.231301107,21,5,2,29,7,521873,254484,267389,76934,112350,196838,0.3771761,1967,岐阜県岐阜市,2103,［元］副環境相▽党県代表代行［歴］大学講師▽憲法調査特別委理事▽日本大学法学部政治経済学科、日大院,educ (university professor),0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,10563,DPJ,1
HR,2014,金子一義,Gifu 4,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,71,Over_70,1,Born inside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,1,1,0,0,0,10,10,2104,Tokai,70000,1,1,104139,202506,339798,0.51425143,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,426049,206511,219538,58750,111462,88364,0.2074034,1942,岐阜県高山市,2104,［元］国交相［歴］建設政務次官▽行革担当相▽予算委員長▽党県会長▽慶大,"MP secretary, bureaucratic secretary, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,金子1,0,1,1,1,1,1,金子一平 (father),0,1,0,1,0,11822,LDP,1
HR,2014,伊嶌明博,Gifu 4,SMD,共産党,5,JCP,0,0,No experience,0,Male,63,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2104,Tokai,0,0,5,18325,202506,339798,0.090491146,3,3,,,,,,,,,,426049,206511,219538,58750,111462,88364,0.2074034,1951,岐阜県高山市,2104,党地区委員長［歴］小中学校教諭▽県教職員組合支部長▽高山市議▽岐阜大,"municipal assembly, education, Nikkyoso",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19522,JCP,1
HR,2014,今井雅人,Gifu 4,SMD,維新の党,35,JIP,2,4,"Currently in office, 2 terms",0,Male,52,50-59,1,Born inside district,2,Private university,0,None,0,1,0,0,0,0,0,0,1,0,0,0,3,3,2104,Tokai,70000,2,1,80042,202506,339798,0.395257424,2,3,964240,6449446,12122808,0.149507415,21,3,1,7,1,426049,206511,219538,58750,111462,88364,0.2074034,1962,岐阜県下呂市,2104,党政調会長代理▽金融情報会社社長［歴］ＵＦＪ銀行員▽予算委理事▽上智大,business (executive),1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12650,JRP,1
HR,2014,古屋圭司,Gifu 5,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,62,60-69,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,1,1,0,0,0,9,9,2105,Tokai,70000,1,1,90116,161442,283223,0.558194274,1,3,2147672,6449446,12122808,0.333001005,21,8,1,38,0,348085,167855,180230,46302,90069,108410,0.3114469,1952,東京都,13,［元］国家公安委員長▽党県会長［歴］法務政務次官▽副経産相▽成蹊大,"MP secretary, bureaucratic secretary, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,古屋,0,1,1,1,1,1,"古屋亨 (uncle, adoptive father), 古屋慶隆 (grandfather), 古屋善造 (great grandfather), 須田万右衛門 (great grandfather)",0,1,0,1,0,12084,LDP,0
HR,2014,鷹見信義,Gifu 5,SMD,共産党,5,JCP,0,0,No experience,0,Male,68,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2105,Tokai,0,0,5,18215,161442,283223,0.112826898,3,3,,,,,,,,,,348085,167855,180230,46302,90069,108410,0.3114469,1946,岐阜県中津川市,2105,［元］中津川市議▽党市委員長［歴］恵那農高実習助手▽党県委員▽岩村高,municipal assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19696,JCP,1
HR,2014,阿知波吉信,Gifu 5,SMD,民主党,16,DPJ,0,1,"Formerly in office, 1 term",0,Male,51,50-59,1,Born inside district,2,Private university,0,None,0,0,0,1,0,0,0,1,1,0,0,0,4,1,2105,Tokai,70000,0,4,53111,161442,283223,0.328978828,2,3,1491764,6449446,12122808,0.231301107,21,5,2,29,12,348085,167855,180230,46302,90069,108410,0.3114469,1963,岐阜県土岐市駄知町,2105,［元］総務省室長［歴］党政調会長補佐▽憲法審査会委員▽国交委理事▽早大,"bureaucrat, MP secretary, media (Sankei newspaper)",0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10012,DPJ,1
HR,2014,佐田玄一郎,Gunma 1,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,61,60-69,1,Born inside district,1,Local public university,2,National-level elected politician,0,1,0,0,0,0,0,1,1,0,0,0,9,9,1001,Kita Kanto,30000,1,1,61927,187713,383075,0.329902564,1,4,2034586,5887869,11557934,0.345555582,20,8,1,38,0,471588,229692,241896,62327,115931,220813,0.4682329,1952,群馬県前橋市,1001,［元］行革担当相▽党税制調査副会長・道州制推進本部長▽北大,"MP secretary, business (executive)",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,佐田,0,1,1,0,1,0,"佐田一郎 (grandfather, HC)",0,1,0,1,0,12781,LDP,1
HR,2014,店橋世津子,Gunma 1,SMD,共産党,5,JCP,0,0,No experience,1,Female,53,50-59,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1001,Kita Kanto,0,0,5,21394,187713,383075,0.113971861,4,4,,,,,,,,,,471588,229692,241896,62327,115931,220813,0.4682329,1961,群馬県前橋市,1001,［元］前橋市議▽党県くらし雇用対策委員長・県常任委員▽県保育大学校,municipal assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19718,JCP,1
HR,2014,上野宏史,Gunma 1,SMD,無所属,10,Independent,0,2,"Currently in office, 1 term",0,Male,43,40-49,0,Born outside district,3,University of Tokyo,2,National-level elected politician,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1001,Kita Kanto,0,2,9,54530,187713,383075,0.290496662,2,4,,,,,,,,,,471588,229692,241896,62327,115931,220813,0.4682329,1971,宮城県仙台市,401,［元］経産省職員［歴］内閣府総括参事官補佐▽参院議員▽東京大学、ハーバード大院,"UH, bureaucrat",0,1,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,上野,0,1,1,0,1,0,"上野公成 (adoptive father-in-law, HC)",0,0,0,0,0,14630,Independent,0
